pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
0.130145,0.611921,0.260891,0.612555,0.327276,0.611921,All
0.131549,0.612555,0.261633,0.61319,0.327569,0.612555,All
0.131802,0.61319,0.261847,0.613824,0.334274,0.61319,All
0.134431,0.613824,0.2619,0.614458,0.335184,0.613824,All
0.1355,0.614458,0.262206,0.615092,0.337649,0.614458,All
0.135838,0.615092,0.262286,0.615726,0.339869,0.615092,All
0.140561,0.615726,0.262345,0.61636,0.340666,0.615726,All
0.143091,0.61636,0.263034,0.616994,0.344498,0.61636,All
0.14312,0.616994,0.263289,0.617628,0.349512,0.616994,All
0.143239,0.617628,0.264017,0.618263,0.352119,0.617628,All
0.151056,0.618263,0.264379,0.618897,0.357367,0.618263,All
0.151161,0.618897,0.264608,0.619531,0.364529,0.618897,All
0.156087,0.619531,0.265437,0.620165,0.364738,0.619531,All
0.156908,0.620165,0.266035,0.620799,0.365633,0.620165,All
0.156941,0.620799,0.267152,0.621433,0.36826,0.620799,All
0.157068,0.621433,0.267201,0.622067,0.370993,0.621433,All
0.157761,0.622067,0.269428,0.622701,0.37159,0.622067,All
0.160954,0.622701,0.270429,0.623335,0.3723,0.622701,All
0.161061,0.623335,0.270596,0.62397,0.374435,0.623335,All
0.161711,0.62397,0.271778,0.624604,0.375937,0.62397,All
0.164637,0.624604,0.272127,0.625238,0.376455,0.624604,All
0.167692,0.625238,0.272619,0.625872,0.379393,0.625238,All
0.171128,0.625872,0.272838,0.626506,0.379805,0.625872,All
0.171452,0.626506,0.273282,0.62714,0.381396,0.626506,All
0.171925,0.62714,0.273346,0.627774,0.387861,0.62714,All
0.172029,0.627774,0.275189,0.628408,0.38874,0.627774,All
0.17313,0.628408,0.275409,0.629042,0.389631,0.628408,All
0.173194,0.629042,0.275683,0.629677,0.390957,0.629042,All
0.175545,0.629677,0.275725,0.630311,0.391659,0.629677,All
0.177651,0.630311,0.276394,0.630945,0.392637,0.630311,All
0.178007,0.630945,0.277406,0.631579,0.393522,0.630945,All
0.180093,0.631579,0.278416,0.632213,0.393588,0.631579,All
0.180501,0.632213,0.280742,0.632847,0.396524,0.632213,All
0.180747,0.632847,0.281682,0.633481,0.402555,0.632847,All
0.181975,0.633481,0.283036,0.634115,0.402655,0.633481,All
0.182845,0.634115,0.284037,0.63475,0.402941,0.634115,All
0.1832,0.63475,0.284152,0.635384,0.403484,0.63475,All
0.184764,0.635384,0.284999,0.636018,0.407516,0.635384,All
0.184862,0.636018,0.285546,0.636652,0.408289,0.636018,All
0.187188,0.636652,0.286395,0.637286,0.408569,0.636652,All
0.191347,0.637286,0.287003,0.63792,0.410301,0.637286,All
0.19691,0.63792,0.287198,0.638554,0.41164,0.63792,All
0.201524,0.638554,0.28745,0.639188,0.415971,0.638554,All
0.20194,0.639188,0.288266,0.639822,0.418603,0.639188,All
0.205462,0.639822,0.288319,0.640457,0.420909,0.639822,All
0.206785,0.640457,0.288415,0.641091,0.421013,0.640457,All
0.208064,0.641091,0.289256,0.641725,0.42278,0.641091,All
0.209068,0.641725,0.290429,0.642359,0.423113,0.641725,All
0.209178,0.642359,0.290766,0.642993,0.423699,0.642359,All
0.211464,0.642993,0.291288,0.643627,0.427699,0.642993,All
0.211808,0.643627,0.291465,0.644261,0.429472,0.643627,All
0.214479,0.644261,0.29249,0.644895,0.429814,0.644261,All
0.217466,0.644895,0.295579,0.645529,0.432445,0.644895,All
0.224529,0.645529,0.295894,0.646164,0.433436,0.645529,All
0.224913,0.646164,0.296503,0.646798,0.435288,0.646164,All
0.225784,0.646798,0.296702,0.647432,0.435433,0.646798,All
0.229351,0.647432,0.29767,0.648066,0.43616,0.647432,All
0.229549,0.648066,0.299069,0.6487,0.436249,0.648066,All
0.229747,0.6487,0.299313,0.649334,0.437338,0.6487,All
0.230578,0.649334,0.299636,0.649968,0.440186,0.649334,All
0.231559,0.649968,0.299866,0.650602,0.443258,0.649968,All
0.232559,0.650602,0.29988,0.651237,0.451881,0.650602,All
0.241964,0.651237,0.300052,0.651871,0.452348,0.651237,All
0.243932,0.651871,0.302743,0.652505,0.45242,0.651871,All
0.244693,0.652505,0.303092,0.653139,0.456408,0.652505,All
0.248724,0.653139,0.304073,0.653773,0.457192,0.653139,All
0.252966,0.653773,0.304254,0.654407,0.45795,0.653773,All
0.255185,0.654407,0.304564,0.655041,0.460978,0.654407,All
0.255492,0.655041,0.304721,0.655675,0.462578,0.655041,All
0.257323,0.655675,0.305121,0.656309,0.465118,0.655675,All
0.258304,0.656309,0.306414,0.656944,0.465547,0.656309,All
0.258366,0.656944,0.306906,0.657578,0.465638,0.656944,All
0.260253,0.657578,0.309038,0.658212,0.466193,0.657578,All
0.260525,0.658212,0.309166,0.658846,0.466698,0.658212,All
0.261745,0.658846,0.310659,0.65948,0.467832,0.658846,All
0.264043,0.65948,0.310757,0.660114,0.467884,0.65948,All
0.264187,0.660114,0.311067,0.660748,0.46844,0.660114,All
0.265353,0.660748,0.311682,0.661382,0.471612,0.660748,All
0.265554,0.661382,0.314284,0.662016,0.475066,0.661382,All
0.26866,0.662016,0.314332,0.662651,0.475793,0.662016,All
0.272688,0.662651,0.315424,0.663285,0.477149,0.662651,All
0.273493,0.663285,0.315673,0.663919,0.481537,0.663285,All
0.274116,0.663919,0.316127,0.664553,0.482891,0.663919,All
0.274132,0.664553,0.316199,0.665187,0.483908,0.664553,All
0.278961,0.665187,0.316947,0.665821,0.484694,0.665187,All
0.279472,0.665821,0.317493,0.666455,0.48473,0.665821,All
0.281747,0.666455,0.318266,0.667089,0.485799,0.666455,All
0.283932,0.667089,0.318949,0.667724,0.49188,0.667089,All
0.284076,0.667724,0.319212,0.668358,0.49826,0.667724,All
0.288222,0.668358,0.319713,0.668992,0.499256,0.668358,All
0.288235,0.668992,0.320491,0.669626,0.500701,0.668992,All
0.288938,0.669626,0.321285,0.67026,0.501405,0.669626,All
0.290457,0.67026,0.322149,0.670894,0.502399,0.67026,All
0.291705,0.670894,0.322406,0.671528,0.503022,0.670894,All
0.296431,0.671528,0.322604,0.672162,0.503485,0.671528,All
0.296572,0.672162,0.32351,0.672796,0.504073,0.672162,All
0.303783,0.672796,0.323583,0.673431,0.505777,0.672796,All
0.303951,0.673431,0.32451,0.674065,0.506957,0.673431,All
0.307223,0.674065,0.325706,0.674699,0.511784,0.674065,All
0.308315,0.674699,0.326367,0.675333,0.512756,0.674699,All
0.312979,0.675333,0.327152,0.675967,0.514152,0.675333,All
0.313081,0.675967,0.327866,0.676601,0.51687,0.675967,All
0.314061,0.676601,0.327893,0.677235,0.518305,0.676601,All
0.315022,0.677235,0.328107,0.677869,0.518386,0.677235,All
0.316441,0.677869,0.328135,0.678503,0.519639,0.677869,All
0.31989,0.678503,0.328678,0.679138,0.520324,0.678503,All
0.320203,0.679138,0.3309,0.679772,0.52321,0.679138,All
0.321937,0.679772,0.332873,0.680406,0.526315,0.679772,All
0.322636,0.680406,0.333722,0.68104,0.526772,0.680406,All
0.32311,0.68104,0.334969,0.681674,0.528272,0.68104,All
0.324092,0.681674,0.335885,0.682308,0.529089,0.681674,All
0.325264,0.682308,0.336056,0.682942,0.530343,0.682308,All
0.328083,0.682942,0.336117,0.683576,0.530954,0.682942,All
0.331301,0.683576,0.336274,0.684211,0.531065,0.683576,All
0.335245,0.684211,0.337607,0.684845,0.531399,0.684211,All
0.336382,0.684845,0.337629,0.685479,0.535499,0.684845,All
0.337127,0.685479,0.338018,0.686113,0.536757,0.685479,All
0.340022,0.686113,0.338573,0.686747,0.537009,0.686113,All
0.341959,0.686747,0.338595,0.687381,0.539788,0.686747,All
0.345147,0.687381,0.33866,0.688015,0.540813,0.687381,All
0.345534,0.688015,0.338695,0.688649,0.540913,0.688015,All
0.346084,0.688649,0.338845,0.689283,0.543321,0.688649,All
0.351438,0.689283,0.339854,0.689918,0.544213,0.689283,All
0.351786,0.689918,0.340559,0.690552,0.546279,0.689918,All
0.352978,0.690552,0.34265,0.691186,0.546359,0.690552,All
0.353849,0.691186,0.344867,0.69182,0.546924,0.691186,All
0.354282,0.69182,0.345052,0.692454,0.548379,0.69182,All
0.359212,0.692454,0.345489,0.693088,0.550662,0.692454,All
0.362463,0.693088,0.345667,0.693722,0.55124,0.693088,All
0.362972,0.693722,0.345809,0.694356,0.551508,0.693722,All
0.363225,0.694356,0.346158,0.69499,0.551827,0.694356,All
0.365673,0.69499,0.347371,0.695625,0.557778,0.69499,All
0.365831,0.695625,0.34845,0.696259,0.55962,0.695625,All
0.3687,0.696259,0.348905,0.696893,0.559661,0.696259,All
0.370517,0.696893,0.349063,0.697527,0.559896,0.696893,All
0.37196,0.697527,0.349203,0.698161,0.56079,0.697527,All
0.372302,0.698161,0.35121,0.698795,0.564826,0.698161,All
0.375104,0.698795,0.351537,0.699429,0.565776,0.698795,All
0.377062,0.699429,0.352307,0.700063,0.567744,0.699429,All
0.378387,0.700063,0.353539,0.700698,0.568686,0.700063,All
0.378978,0.700698,0.353639,0.701332,0.569346,0.700698,All
0.380626,0.701332,0.353884,0.701966,0.569618,0.701332,All
0.381844,0.701966,0.354408,0.7026,0.56973,0.701966,All
0.38441,0.7026,0.354444,0.703234,0.570507,0.7026,All
0.385596,0.703234,0.355873,0.703868,0.572716,0.703234,All
0.385673,0.703868,0.357677,0.704502,0.574898,0.703868,All
0.386075,0.704502,0.357812,0.705136,0.576741,0.704502,All
0.391845,0.705136,0.357923,0.70577,0.579706,0.705136,All
0.394717,0.70577,0.35845,0.706405,0.588368,0.70577,All
0.395489,0.706405,0.359268,0.707039,0.589876,0.706405,All
0.395859,0.707039,0.359847,0.707673,0.590439,0.707039,All
0.397383,0.707673,0.362731,0.708307,0.592709,0.707673,All
0.400261,0.708307,0.363199,0.708941,0.59296,0.708307,All
0.402697,0.708941,0.36355,0.709575,0.594032,0.708941,All
0.403198,0.709575,0.364226,0.710209,0.594876,0.709575,All
0.406255,0.710209,0.365666,0.710843,0.598526,0.710209,All
0.410262,0.710843,0.365705,0.711477,0.599586,0.710843,All
0.41362,0.711477,0.369394,0.712112,0.599827,0.711477,All
0.41388,0.712112,0.369546,0.712746,0.608111,0.712112,All
0.415753,0.712746,0.371142,0.71338,0.614562,0.712746,All
0.418393,0.71338,0.371549,0.714014,0.615939,0.71338,All
0.419092,0.714014,0.372807,0.714648,0.61619,0.714014,All
0.419142,0.714648,0.376925,0.715282,0.616682,0.714648,All
0.421059,0.715282,0.37877,0.715916,0.619994,0.715282,All
0.421654,0.715916,0.380442,0.71655,0.621503,0.715916,All
0.421945,0.71655,0.380949,0.717185,0.621853,0.71655,All
0.422439,0.717185,0.382332,0.717819,0.622031,0.717185,All
0.425233,0.717819,0.383258,0.718453,0.62661,0.717819,All
0.426106,0.718453,0.384161,0.719087,0.62703,0.718453,All
0.429703,0.719087,0.384504,0.719721,0.62771,0.719087,All
0.430312,0.719721,0.3875,0.720355,0.628938,0.719721,All
0.430338,0.720355,0.387546,0.720989,0.628991,0.720355,All
0.430891,0.720989,0.387779,0.721623,0.629228,0.720989,All
0.435557,0.721623,0.388315,0.722257,0.631429,0.721623,All
0.435941,0.722257,0.389417,0.722892,0.631637,0.722257,All
0.437849,0.722892,0.390393,0.723526,0.637454,0.722892,All
0.440731,0.723526,0.391107,0.72416,0.642306,0.723526,All
0.441909,0.72416,0.392573,0.724794,0.642664,0.72416,All
0.446435,0.724794,0.393165,0.725428,0.642835,0.724794,All
0.447826,0.725428,0.393745,0.726062,0.643553,0.725428,All
0.44927,0.726062,0.395052,0.726696,0.644806,0.726062,All
0.451291,0.726696,0.395937,0.72733,0.645372,0.726696,All
0.453872,0.72733,0.396883,0.727964,0.64654,0.72733,All
0.465351,0.727964,0.397105,0.728599,0.647218,0.727964,All
0.469995,0.728599,0.397256,0.729233,0.649072,0.728599,All
0.471029,0.729233,0.397985,0.729867,0.65559,0.729233,All
0.471884,0.729867,0.398619,0.730501,0.660058,0.729867,All
0.472088,0.730501,0.399142,0.731135,0.660389,0.730501,All
0.47472,0.731135,0.399459,0.731769,0.662425,0.731135,All
0.478143,0.731769,0.399729,0.732403,0.664571,0.731769,All
0.478824,0.732403,0.40187,0.733037,0.665279,0.732403,All
0.479084,0.733037,0.401955,0.733672,0.666544,0.733037,All
0.483711,0.733672,0.402548,0.734306,0.671939,0.733672,All
0.488203,0.734306,0.403032,0.73494,0.672362,0.734306,All
0.491396,0.73494,0.407226,0.735574,0.672507,0.73494,All
0.492052,0.735574,0.408678,0.736208,0.672604,0.735574,All
0.49322,0.736208,0.408818,0.736842,0.67272,0.736208,All
0.493814,0.736842,0.410077,0.737476,0.67668,0.736842,All
0.495867,0.737476,0.410196,0.73811,0.68388,0.737476,All
0.497152,0.73811,0.410258,0.738744,0.684213,0.73811,All
0.498124,0.738744,0.410297,0.739379,0.68581,0.738744,All
0.498168,0.739379,0.410465,0.740013,0.686548,0.739379,All
0.505628,0.740013,0.411684,0.740647,0.687367,0.740013,All
0.508282,0.740647,0.413117,0.741281,0.687551,0.740647,All
0.511701,0.741281,0.413328,0.741915,0.689643,0.741281,All
0.515264,0.741915,0.413937,0.742549,0.693224,0.741915,All
0.515682,0.742549,0.414757,0.743183,0.693613,0.742549,All
0.516077,0.743183,0.416612,0.743817,0.696968,0.743183,All
0.524893,0.743817,0.418415,0.744451,0.697604,0.743817,All
0.52887,0.744451,0.419683,0.745086,0.702673,0.744451,All
0.529747,0.745086,0.420326,0.74572,0.7028,0.745086,All
0.531162,0.74572,0.421233,0.746354,0.703702,0.74572,All
0.536619,0.746354,0.423002,0.746988,0.706137,0.746354,All
0.538685,0.746988,0.423949,0.747622,0.706934,0.746988,All
0.541569,0.747622,0.425256,0.748256,0.708305,0.747622,All
0.545914,0.748256,0.427573,0.74889,0.7107,0.748256,All
0.549063,0.74889,0.427984,0.749524,0.712605,0.74889,All
0.558226,0.749524,0.428168,0.750159,0.714822,0.749524,All
0.559307,0.750159,0.428834,0.750793,0.716346,0.750159,All
0.564347,0.750793,0.428845,0.751427,0.716366,0.750793,All
0.565964,0.751427,0.429618,0.752061,0.719588,0.751427,All
0.568841,0.752061,0.431321,0.752695,0.722661,0.752061,All
0.570493,0.752695,0.432092,0.753329,0.72515,0.752695,All
0.575906,0.753329,0.433792,0.753963,0.725441,0.753329,All
0.5821,0.753963,0.434858,0.754597,0.727339,0.753963,All
0.582288,0.754597,0.437954,0.755231,0.729233,0.754597,All
0.584122,0.755231,0.438197,0.755866,0.733413,0.755231,All
0.586327,0.755866,0.440252,0.7565,0.736158,0.755866,All
0.594334,0.7565,0.441079,0.757134,0.743114,0.7565,All
0.59869,0.757134,0.441182,0.757768,0.743803,0.757134,All
0.602276,0.757768,0.441698,0.758402,0.746563,0.757768,All
0.60628,0.758402,0.441855,0.759036,0.749219,0.758402,All
0.60656,0.759036,0.441964,0.75967,0.74949,0.759036,All
0.607884,0.75967,0.442625,0.760304,0.750975,0.75967,All
0.607886,0.760304,0.442795,0.760938,0.75156,0.760304,All
0.609542,0.760938,0.44352,0.761573,0.753052,0.760938,All
0.619547,0.761573,0.445877,0.762207,0.753847,0.761573,All
0.626582,0.762207,0.447626,0.762841,0.75837,0.762207,All
0.628021,0.762841,0.448847,0.763475,0.759604,0.762841,All
0.629851,0.763475,0.450332,0.764109,0.764207,0.763475,All
0.632583,0.764109,0.450858,0.764743,0.768708,0.764109,All
0.635444,0.764743,0.453295,0.765377,0.770536,0.764743,All
0.635661,0.765377,0.453808,0.766011,0.771086,0.765377,All
0.636189,0.766011,0.453892,0.766646,0.771895,0.766011,All
0.640189,0.766646,0.454407,0.76728,0.774424,0.766646,All
0.641819,0.76728,0.455714,0.767914,0.77514,0.76728,All
0.643548,0.767914,0.456864,0.768548,0.775788,0.767914,All
0.644831,0.768548,0.458901,0.769182,0.787831,0.768548,All
0.64547,0.769182,0.458988,0.769816,0.78969,0.769182,All
0.645849,0.769816,0.459355,0.77045,0.790759,0.769816,All
0.646657,0.77045,0.459523,0.771084,0.7932,0.77045,All
0.647292,0.771084,0.46186,0.771718,0.796848,0.771084,All
0.652545,0.771718,0.465432,0.772353,0.799724,0.771718,All
0.653229,0.772353,0.466637,0.772987,0.804976,0.772353,All
0.653767,0.772987,0.467626,0.773621,0.805502,0.772987,All
0.657004,0.773621,0.467883,0.774255,0.808617,0.773621,All
0.662054,0.774255,0.469796,0.774889,0.80953,0.774255,All
0.668677,0.774889,0.470056,0.775523,0.812025,0.774889,All
0.669183,0.775523,0.470886,0.776157,0.813967,0.775523,All
0.673629,0.776157,0.472138,0.776791,0.818139,0.776157,All
0.676788,0.776791,0.473114,0.777425,0.820782,0.776791,All
0.680516,0.777425,0.475047,0.77806,0.821124,0.777425,All
0.681941,0.77806,0.47802,0.778694,0.822808,0.77806,All
0.692412,0.778694,0.478523,0.779328,0.823275,0.778694,All
0.694232,0.779328,0.478575,0.779962,0.824598,0.779328,All
0.696226,0.779962,0.479927,0.780596,0.827043,0.779962,All
0.699219,0.780596,0.480629,0.78123,0.837965,0.780596,All
0.703447,0.78123,0.482668,0.781864,0.847563,0.78123,All
0.716427,0.781864,0.48378,0.782498,0.854106,0.781864,All
0.718189,0.782498,0.484067,0.783133,0.86063,0.782498,All
0.718909,0.783133,0.484408,0.783767,0.861476,0.783133,All
0.725227,0.783767,0.486848,0.784401,0.862518,0.783767,All
0.727791,0.784401,0.486856,0.785035,0.862891,0.784401,All
0.732245,0.785035,0.487127,0.785669,0.863113,0.785035,All
0.734238,0.785669,0.487517,0.786303,0.864064,0.785669,All
0.73626,0.786303,0.487767,0.786937,0.870054,0.786303,All
0.741255,0.786937,0.491092,0.787571,0.870617,0.786937,All
0.742042,0.787571,0.493011,0.788205,0.871846,0.787571,All
0.743018,0.788205,0.494303,0.78884,0.876003,0.788205,All
0.743968,0.78884,0.496119,0.789474,0.877909,0.78884,All
0.74507,0.789474,0.49792,0.790108,0.878818,0.789474,All
0.748915,0.790108,0.498511,0.790742,0.882198,0.790108,All
0.750104,0.790742,0.499141,0.791376,0.884525,0.790742,All
0.75115,0.791376,0.49978,0.79201,0.886206,0.791376,All
0.751664,0.79201,0.50076,0.792644,0.891999,0.79201,All
0.754191,0.792644,0.500959,0.793278,0.895336,0.792644,All
0.754556,0.793278,0.501233,0.793912,0.899525,0.793278,All
0.754589,0.793912,0.50247,0.794547,0.899994,0.793912,All
0.758844,0.794547,0.502686,0.795181,0.901071,0.794547,All
0.761033,0.795181,0.505328,0.795815,0.90318,0.795181,All
0.767565,0.795815,0.506872,0.796449,0.904808,0.795815,All
0.772207,0.796449,0.507591,0.797083,0.909749,0.796449,All
0.780794,0.797083,0.510301,0.797717,0.910034,0.797083,All
0.781481,0.797717,0.511469,0.798351,0.916153,0.797717,All
0.785411,0.798351,0.511773,0.798985,0.920662,0.798351,All
0.788624,0.798985,0.513608,0.79962,0.921129,0.798985,All
0.789704,0.79962,0.514824,0.800254,0.923557,0.79962,All
0.791427,0.800254,0.514893,0.800888,0.923944,0.800254,All
0.792953,0.800888,0.516531,0.801522,0.925034,0.800888,All
0.794734,0.801522,0.517027,0.802156,0.925788,0.801522,All
0.802403,0.802156,0.518134,0.80279,0.925843,0.802156,All
0.802568,0.80279,0.519408,0.803424,0.927666,0.80279,All
0.804923,0.803424,0.519524,0.804058,0.927929,0.803424,All
0.805525,0.804058,0.52013,0.804692,0.928343,0.804058,All
0.808821,0.804692,0.521313,0.805327,0.931468,0.804692,All
0.809446,0.805327,0.522071,0.805961,0.931654,0.805327,All
0.81396,0.805961,0.522797,0.806595,0.931664,0.805961,All
0.814117,0.806595,0.522956,0.807229,0.932433,0.806595,All
0.815814,0.807229,0.526783,0.807863,0.933414,0.807229,All
0.817528,0.807863,0.527263,0.808497,0.937042,0.807863,All
0.821957,0.808497,0.528848,0.809131,0.943131,0.808497,All
0.825571,0.809131,0.529744,0.809765,0.947128,0.809131,All
0.825829,0.809765,0.530374,0.810399,0.947794,0.809765,All
0.827907,0.810399,0.530492,0.811034,0.95408,0.810399,All
0.828571,0.811034,0.533134,0.811668,0.957489,0.811034,All
0.83574,0.811668,0.534841,0.812302,0.959241,0.811668,All
0.840684,0.812302,0.535255,0.812936,0.959561,0.812302,All
0.841101,0.812936,0.535546,0.81357,0.959566,0.812936,All
0.845471,0.81357,0.537117,0.814204,0.964917,0.81357,All
0.845557,0.814204,0.53815,0.814838,0.967385,0.814204,All
0.846786,0.814838,0.538733,0.815472,0.968616,0.814838,All
0.848205,0.815472,0.539292,0.816107,0.969049,0.815472,All
0.849059,0.816107,0.539509,0.816741,0.969388,0.816107,All
0.849378,0.816741,0.540409,0.817375,0.973425,0.816741,All
0.849828,0.817375,0.540858,0.818009,0.975167,0.817375,All
0.856506,0.818009,0.547468,0.818643,0.975767,0.818009,All
0.863486,0.818643,0.5483,0.819277,0.977117,0.818643,All
0.86533,0.819277,0.548347,0.819911,0.980947,0.819277,All
0.86825,0.819911,0.54846,0.820545,0.986312,0.819911,All
0.879485,0.820545,0.550916,0.821179,0.988219,0.820545,All
0.88562,0.821179,0.550975,0.821814,0.996906,0.821179,All
0.886467,0.821814,0.551031,0.822448,1.00151,0.821814,All
0.890118,0.822448,0.551617,0.823082,1.00272,0.822448,All
0.899237,0.823082,0.555225,0.823716,1.00348,0.823082,All
0.905009,0.823716,0.557621,0.82435,1.00707,0.823716,All
0.912632,0.82435,0.557652,0.824984,1.00737,0.82435,All
0.915264,0.824984,0.55862,0.825618,1.00815,0.824984,All
0.933383,0.825618,0.558961,0.826252,1.00835,0.825618,All
0.934244,0.826252,0.559924,0.826886,1.01488,0.826252,All
0.936907,0.826886,0.560082,0.827521,1.01492,0.826886,All
0.939349,0.827521,0.567426,0.828155,1.01543,0.827521,All
0.939481,0.828155,0.567615,0.828789,1.01549,0.828155,All
0.939576,0.828789,0.568623,0.829423,1.01703,0.828789,All
0.941103,0.829423,0.569379,0.830057,1.01796,0.829423,All
0.95003,0.830057,0.572547,0.830691,1.01898,0.830057,All
0.951308,0.830691,0.573059,0.831325,1.02166,0.830691,All
0.954279,0.831325,0.57518,0.831959,1.02536,0.831325,All
0.955791,0.831959,0.575238,0.832594,1.02759,0.831959,All
0.959253,0.832594,0.575429,0.833228,1.03012,0.832594,All
0.964838,0.833228,0.575907,0.833862,1.03096,0.833228,All
0.965558,0.833862,0.576364,0.834496,1.03351,0.833862,All
0.966345,0.834496,0.577683,0.83513,1.0371,0.834496,All
0.968498,0.83513,0.577942,0.835764,1.03754,0.83513,All
0.969184,0.835764,0.580724,0.836398,1.04068,0.835764,All
0.973203,0.836398,0.58086,0.837032,1.04496,0.836398,All
0.975687,0.837032,0.581525,0.837666,1.04657,0.837032,All
0.980055,0.837666,0.582007,0.838301,1.04778,0.837666,All
0.982928,0.838301,0.582423,0.838935,1.05108,0.838301,All
0.991102,0.838935,0.585576,0.839569,1.05829,0.838935,All
0.991114,0.839569,0.58619,0.840203,1.05847,0.839569,All
0.993159,0.840203,0.586606,0.840837,1.06818,0.840203,All
0.99539,0.840837,0.586821,0.841471,1.07342,0.840837,All
1.00301,0.841471,0.586936,0.842105,1.07723,0.841471,All
1.01657,0.842105,0.587329,0.842739,1.07946,0.842105,All
1.01825,0.842739,0.587375,0.843373,1.08293,0.842739,All
1.0206,0.843373,0.588013,0.844008,1.08817,0.843373,All
1.03169,0.844008,0.590369,0.844642,1.09016,0.844008,All
1.0355,0.844642,0.591578,0.845276,1.09062,0.844642,All
1.04842,0.845276,0.593355,0.84591,1.09077,0.845276,All
1.05352,0.84591,0.595679,0.846544,1.09778,0.84591,All
1.05402,0.846544,0.597908,0.847178,1.09979,0.846544,All
1.05518,0.847178,0.598251,0.847812,1.10009,0.847178,All
1.05518,0.847812,0.603174,0.848446,1.10807,0.847812,All
1.05538,0.848446,0.604593,0.849081,1.11073,0.848446,All
1.06444,0.849081,0.606786,0.849715,1.11322,0.849081,All
1.06527,0.849715,0.607093,0.850349,1.11869,0.849715,All
1.07389,0.850349,0.607879,0.850983,1.12059,0.850349,All
1.07797,0.850983,0.609427,0.851617,1.1223,0.850983,All
1.07803,0.851617,0.609636,0.852251,1.1284,0.851617,All
1.08181,0.852251,0.610798,0.852885,1.12928,0.852251,All
1.08578,0.852885,0.614358,0.853519,1.13134,0.852885,All
1.08598,0.853519,0.617889,0.854153,1.1315,0.853519,All
1.09151,0.854153,0.617999,0.854788,1.13433,0.854153,All
1.09636,0.854788,0.620565,0.855422,1.13542,0.854788,All
1.10126,0.855422,0.62431,0.856056,1.13562,0.855422,All
1.10134,0.856056,0.625195,0.85669,1.14299,0.856056,All
1.10733,0.85669,0.62597,0.857324,1.144,0.85669,All
1.10737,0.857324,0.626571,0.857958,1.15014,0.857324,All
1.10826,0.857958,0.627651,0.858592,1.16034,0.857958,All
1.1127,0.858592,0.631164,0.859226,1.16327,0.858592,All
1.12406,0.859226,0.632319,0.85986,1.16433,0.859226,All
1.12735,0.85986,0.632361,0.860495,1.17066,0.85986,All
1.13533,0.860495,0.635453,0.861129,1.17126,0.860495,All
1.13876,0.861129,0.635476,0.861763,1.17236,0.861129,All
1.13901,0.861763,0.635771,0.862397,1.17348,0.861763,All
1.14267,0.862397,0.636158,0.863031,1.17693,0.862397,All
1.15629,0.863031,0.636325,0.863665,1.17925,0.863031,All
1.1632,0.863665,0.637139,0.864299,1.18169,0.863665,All
1.16758,0.864299,0.637617,0.864933,1.18733,0.864299,All
1.16889,0.864933,0.64118,0.865568,1.18993,0.864933,All
1.17213,0.865568,0.644446,0.866202,1.19055,0.865568,All
1.17637,0.866202,0.646287,0.866836,1.19736,0.866202,All
1.18992,0.866836,0.647528,0.86747,1.19955,0.866836,All
1.19856,0.86747,0.649072,0.868104,1.19987,0.86747,All
1.1987,0.868104,0.649591,0.868738,1.20066,0.868104,All
1.19984,0.868738,0.65333,0.869372,1.20274,0.868738,All
1.21726,0.869372,0.654373,0.870006,1.20616,0.869372,All
1.22138,0.870006,0.654927,0.87064,1.20682,0.870006,All
1.22152,0.87064,0.655043,0.871275,1.20834,0.87064,All
1.22525,0.871275,0.656556,0.871909,1.21491,0.871275,All
1.23779,0.871909,0.66095,0.872543,1.21736,0.871909,All
1.24197,0.872543,0.661623,0.873177,1.22364,0.872543,All
1.24596,0.873177,0.662194,0.873811,1.22705,0.873177,All
1.25711,0.873811,0.664423,0.874445,1.22906,0.873811,All
1.25859,0.874445,0.665228,0.875079,1.23448,0.874445,All
1.25993,0.875079,0.666696,0.875713,1.24056,0.875079,All
1.27245,0.875713,0.667653,0.876347,1.24357,0.875713,All
1.2782,0.876347,0.668097,0.876982,1.24478,0.876347,All
1.28098,0.876982,0.669053,0.877616,1.24505,0.876982,All
1.28669,0.877616,0.66958,0.87825,1.24868,0.877616,All
1.29259,0.87825,0.670112,0.878884,1.25425,0.87825,All
1.29609,0.878884,0.671866,0.879518,1.2637,0.878884,All
1.29755,0.879518,0.679016,0.880152,1.26689,0.879518,All
1.31347,0.880152,0.679765,0.880786,1.26728,0.880152,All
1.32988,0.880786,0.684355,0.88142,1.26811,0.880786,All
1.33915,0.88142,0.68594,0.882055,1.27549,0.88142,All
1.34159,0.882055,0.693004,0.882689,1.27803,0.882055,All
1.34286,0.882689,0.693301,0.883323,1.28223,0.882689,All
1.34517,0.883323,0.693378,0.883957,1.28277,0.883323,All
1.34778,0.883957,0.69695,0.884591,1.28907,0.883957,All
1.35122,0.884591,0.697222,0.885225,1.29673,0.884591,All
1.35494,0.885225,0.697481,0.885859,1.30724,0.885225,All
1.36444,0.885859,0.703763,0.886493,1.31076,0.885859,All
1.36979,0.886493,0.705125,0.887127,1.31602,0.886493,All
1.37142,0.887127,0.707007,0.887762,1.32453,0.887127,All
