V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
94.9861,0.791209,3.63443,0.791209,All
95.2882,0.792208,3.68604,0.792208,All
95.3355,0.793207,3.68629,0.793207,All
95.4143,0.794206,3.68719,0.794206,All
95.5856,0.795205,3.69291,0.795205,All
95.5916,0.796204,3.72313,0.796204,All
95.9162,0.797203,3.72692,0.797203,All
96.0708,0.798202,3.72943,0.798202,All
96.1475,0.799201,3.7327,0.799201,All
96.1609,0.8002,3.74708,0.8002,All
96.1858,0.801199,3.77398,0.801199,All
96.2635,0.802198,3.77567,0.802198,All
96.4787,0.803197,3.78545,0.803197,All
96.5073,0.804196,3.8048,0.804196,All
96.5946,0.805195,3.82075,0.805195,All
96.7394,0.806194,3.82372,0.806194,All
96.8274,0.807193,3.82965,0.807193,All
96.8696,0.808192,3.8315,0.808192,All
97.2134,0.809191,3.83253,0.809191,All
97.2705,0.81019,3.8359,0.81019,All
97.3452,0.811189,3.86798,0.811189,All
97.5716,0.812188,3.87148,0.812188,All
97.6857,0.813187,3.88086,0.813187,All
97.698,0.814186,3.8846,0.814186,All
97.7711,0.815185,3.88901,0.815185,All
97.9009,0.816184,3.90114,0.816184,All
98.0429,0.817183,3.90225,0.817183,All
98.2357,0.818182,3.90467,0.818182,All
98.4305,0.819181,3.9138,0.819181,All
98.4404,0.82018,3.9585,0.82018,All
98.4909,0.821179,3.96181,0.821179,All
98.5366,0.822178,3.96557,0.822178,All
98.9918,0.823177,4.01036,0.823177,All
99.0807,0.824176,4.01954,0.824176,All
99.5013,0.825175,4.05959,0.825175,All
99.5559,0.826174,4.07865,0.826174,All
99.5662,0.827173,4.15806,0.827173,All
99.8285,0.828172,4.16,0.828172,All
99.864,0.829171,4.18364,0.829171,All
100.245,0.83017,4.18865,0.83017,All
100.246,0.831169,4.1904,0.831169,All
100.265,0.832168,4.19779,0.832168,All
100.757,0.833167,4.21261,0.833167,All
101.441,0.834166,4.25852,0.834166,All
101.458,0.835165,4.28411,0.835165,All
101.539,0.836164,4.29966,0.836164,All
101.542,0.837163,4.31367,0.837163,All
101.758,0.838162,4.3196,0.838162,All
101.827,0.839161,4.32615,0.839161,All
101.839,0.84016,4.32958,0.84016,All
101.966,0.841159,4.33316,0.841159,All
102.235,0.842158,4.36133,0.842158,All
102.469,0.843157,4.38339,0.843157,All
102.685,0.844156,4.41001,0.844156,All
103.155,0.845155,4.41246,0.845155,All
103.186,0.846154,4.4375,0.846154,All
103.245,0.847153,4.45198,0.847153,All
103.381,0.848152,4.45406,0.848152,All
103.736,0.849151,4.49006,0.849151,All
103.949,0.85015,4.50627,0.85015,All
104.434,0.851149,4.50782,0.851149,All
104.959,0.852148,4.51264,0.852148,All
105.224,0.853147,4.53116,0.853147,All
105.367,0.854146,4.54863,0.854146,All
105.433,0.855145,4.59542,0.855145,All
105.467,0.856144,4.63007,0.856144,All
105.841,0.857143,4.63037,0.857143,All
106.107,0.858142,4.63291,0.858142,All
106.131,0.859141,4.65188,0.859141,All
106.178,0.86014,4.70252,0.86014,All
106.209,0.861139,4.74796,0.861139,All
106.213,0.862138,4.74904,0.862138,All
106.456,0.863137,4.79424,0.863137,All
106.54,0.864136,4.80511,0.864136,All
106.607,0.865135,4.8247,0.865135,All
106.822,0.866134,4.82755,0.866134,All
106.975,0.867133,4.83177,0.867133,All
107.026,0.868132,4.8517,0.868132,All
107.426,0.869131,4.85598,0.869131,All
107.664,0.87013,4.85714,0.87013,All
108.388,0.871129,4.87075,0.871129,All
108.617,0.872128,4.89761,0.872128,All
108.897,0.873127,4.90121,0.873127,All
108.966,0.874126,4.93905,0.874126,All
108.988,0.875125,4.95897,0.875125,All
109.123,0.876124,4.96668,0.876124,All
109.198,0.877123,4.98743,0.877123,All
109.36,0.878122,4.99961,0.878122,All
109.417,0.879121,5.00046,0.879121,All
109.654,0.88012,5.0074,0.88012,All
109.702,0.881119,5.11259,0.881119,All
109.88,0.882118,5.11766,0.882118,All
109.897,0.883117,5.12628,0.883117,All
110.217,0.884116,5.19639,0.884116,All
110.444,0.885115,5.25763,0.885115,All
110.925,0.886114,5.26399,0.886114,All
112.163,0.887113,5.26634,0.887113,All
112.54,0.888112,5.27004,0.888112,All
112.751,0.889111,5.28514,0.889111,All
112.956,0.89011,5.29453,0.89011,All
113.122,0.891109,5.31567,0.891109,All
113.819,0.892108,5.32518,0.892108,All
114.098,0.893107,5.33192,0.893107,All
114.745,0.894106,5.34149,0.894106,All
115.282,0.895105,5.36632,0.895105,All
115.38,0.896104,5.37365,0.896104,All
115.53,0.897103,5.38125,0.897103,All
115.665,0.898102,5.38479,0.898102,All
115.959,0.899101,5.38761,0.899101,All
