standEta_V_abscissa,standEta_V_cdf,standEta_Cl_abscissa,standEta_Cl_cdf,split
-0.223191,0.322677,-0.0382393,0.322677,All
-0.221999,0.323676,-0.0372207,0.323676,All
-0.219651,0.324675,-0.0361217,0.324675,All
-0.219549,0.325674,-0.0321349,0.325674,All
-0.218105,0.326673,-0.0252612,0.326673,All
-0.217318,0.327672,-0.0223103,0.327672,All
-0.216788,0.328671,-0.021048,0.328671,All
-0.216768,0.32967,-0.0174028,0.32967,All
-0.214051,0.330669,-0.0138271,0.330669,All
-0.213886,0.331668,-0.0137961,0.331668,All
-0.213364,0.332667,-0.0135671,0.332667,All
-0.21325,0.333666,-0.0134064,0.333666,All
-0.212627,0.334665,-0.0132015,0.334665,All
-0.210601,0.335664,-0.0107947,0.335664,All
-0.210584,0.336663,-0.00692109,0.336663,All
-0.208199,0.337662,-0.00562621,0.337662,All
-0.207058,0.338661,-0.00541791,0.338661,All
-0.206653,0.33966,-0.00502565,0.33966,All
-0.206143,0.340659,-0.00289604,0.340659,All
-0.205684,0.341658,-0.00196879,0.341658,All
-0.205179,0.342657,-0.00175928,0.342657,All
-0.201373,0.343656,0.000529262,0.343656,All
-0.200714,0.344655,0.00453866,0.344655,All
-0.196462,0.345654,0.00590171,0.345654,All
-0.19263,0.346653,0.00674216,0.346653,All
-0.190633,0.347652,0.0107273,0.347652,All
-0.188579,0.348651,0.0135665,0.348651,All
-0.186198,0.34965,0.0169212,0.34965,All
-0.186166,0.350649,0.0169252,0.350649,All
-0.18527,0.351648,0.0185955,0.351648,All
-0.183834,0.352647,0.0211223,0.352647,All
-0.183583,0.353646,0.0219724,0.353646,All
-0.183563,0.354645,0.022296,0.354645,All
-0.182965,0.355644,0.0246295,0.355644,All
-0.181923,0.356643,0.0250731,0.356643,All
-0.180916,0.357642,0.0257534,0.357642,All
-0.180744,0.358641,0.0273745,0.358641,All
-0.180676,0.35964,0.0287345,0.35964,All
-0.177645,0.360639,0.0300316,0.360639,All
-0.176757,0.361638,0.0307086,0.361638,All
-0.174894,0.362637,0.0315869,0.362637,All
-0.173747,0.363636,0.034189,0.363636,All
-0.173745,0.364635,0.0344637,0.364635,All
-0.171729,0.365634,0.0357253,0.365634,All
-0.168578,0.366633,0.0359469,0.366633,All
-0.16601,0.367632,0.0381186,0.367632,All
-0.165992,0.368631,0.0390503,0.368631,All
-0.165633,0.36963,0.0404314,0.36963,All
-0.163537,0.370629,0.0409483,0.370629,All
-0.163507,0.371628,0.0436563,0.371628,All
-0.163303,0.372627,0.0442833,0.372627,All
-0.162047,0.373626,0.0468101,0.373626,All
-0.160552,0.374625,0.0479741,0.374625,All
-0.160204,0.375624,0.0488532,0.375624,All
-0.158476,0.376623,0.0495255,0.376623,All
-0.157795,0.377622,0.0515182,0.377622,All
-0.155626,0.378621,0.0524631,0.378621,All
-0.152609,0.37962,0.0537446,0.37962,All
-0.152168,0.380619,0.0554249,0.380619,All
-0.150683,0.381618,0.0557652,0.381618,All
-0.150248,0.382617,0.0558048,0.382617,All
-0.150087,0.383616,0.0562286,0.383616,All
-0.149204,0.384615,0.0562579,0.384615,All
-0.146069,0.385614,0.0586654,0.385614,All
-0.145393,0.386613,0.0622306,0.386613,All
-0.145282,0.387612,0.0633998,0.387612,All
-0.144696,0.388611,0.0642456,0.388611,All
-0.143488,0.38961,0.0650288,0.38961,All
-0.143247,0.390609,0.0652598,0.390609,All
-0.141407,0.391608,0.0693297,0.391608,All
-0.139172,0.392607,0.0713763,0.392607,All
-0.137889,0.393606,0.0732297,0.393606,All
-0.135754,0.394605,0.0789294,0.394605,All
-0.135615,0.395604,0.079668,0.395604,All
-0.135458,0.396603,0.0837204,0.396603,All
-0.134361,0.397602,0.0842632,0.397602,All
-0.131394,0.398601,0.0842726,0.398601,All
-0.131236,0.3996,0.0843385,0.3996,All
-0.130384,0.400599,0.0845161,0.400599,All
-0.128954,0.401598,0.0845858,0.401598,All
-0.127511,0.402597,0.0860055,0.402597,All
-0.12559,0.403596,0.0873357,0.403596,All
-0.124122,0.404595,0.0877095,0.404595,All
-0.120968,0.405594,0.0899156,0.405594,All
-0.12003,0.406593,0.0914923,0.406593,All
-0.118943,0.407592,0.0934304,0.407592,All
-0.118054,0.408591,0.0955942,0.408591,All
-0.117553,0.40959,0.0959935,0.40959,All
-0.115118,0.410589,0.0965713,0.410589,All
-0.114127,0.411588,0.0975163,0.411588,All
-0.113189,0.412587,0.0977626,0.412587,All
-0.112983,0.413586,0.0990045,0.413586,All
-0.112905,0.414585,0.0995537,0.414585,All
-0.111719,0.415584,0.100245,0.415584,All
-0.111654,0.416583,0.100316,0.416583,All
-0.111534,0.417582,0.100452,0.417582,All
-0.111463,0.418581,0.101667,0.418581,All
-0.10874,0.41958,0.102131,0.41958,All
-0.108354,0.420579,0.107818,0.420579,All
-0.10773,0.421578,0.107895,0.421578,All
-0.107654,0.422577,0.111678,0.422577,All
-0.10433,0.423576,0.111745,0.423576,All
-0.104035,0.424575,0.114746,0.424575,All
-0.103599,0.425574,0.115436,0.425574,All
-0.102938,0.426573,0.118199,0.426573,All
-0.102285,0.427572,0.119132,0.427572,All
-0.10218,0.428571,0.119472,0.428571,All
-0.100378,0.42957,0.122088,0.42957,All
-0.0990477,0.430569,0.122258,0.430569,All
-0.0988671,0.431568,0.122601,0.431568,All
-0.0988424,0.432567,0.124992,0.432567,All
-0.0986303,0.433566,0.127094,0.433566,All
-0.0966787,0.434565,0.127434,0.434565,All
-0.0964168,0.435564,0.130128,0.435564,All
-0.0963794,0.436563,0.130791,0.436563,All
-0.0939055,0.437562,0.131808,0.437562,All
-0.0938074,0.438561,0.134093,0.438561,All
-0.0926826,0.43956,0.134229,0.43956,All
-0.0878496,0.440559,0.134733,0.440559,All
-0.0870829,0.441558,0.135279,0.441558,All
-0.0826747,0.442557,0.139435,0.442557,All
-0.0820229,0.443556,0.140214,0.443556,All
-0.0815266,0.444555,0.141157,0.444555,All
-0.0804168,0.445554,0.142781,0.445554,All
-0.0795735,0.446553,0.143448,0.446553,All
-0.0776303,0.447552,0.145527,0.447552,All
-0.0770059,0.448551,0.147779,0.448551,All
-0.0768485,0.44955,0.148666,0.44955,All
-0.0750348,0.450549,0.148772,0.450549,All
-0.0722306,0.451548,0.149254,0.451548,All
-0.066562,0.452547,0.150667,0.452547,All
-0.0655197,0.453546,0.150786,0.453546,All
-0.0644075,0.454545,0.152608,0.454545,All
-0.0643505,0.455544,0.154119,0.455544,All
-0.0639627,0.456543,0.154232,0.456543,All
-0.063297,0.457542,0.165024,0.457542,All
-0.0625943,0.458541,0.168653,0.458541,All
-0.0604599,0.45954,0.168774,0.45954,All
-0.0602165,0.460539,0.170929,0.460539,All
-0.0601973,0.461538,0.174925,0.461538,All
-0.0601316,0.462537,0.179405,0.462537,All
-0.0600128,0.463536,0.179871,0.463536,All
-0.0597069,0.464535,0.18073,0.464535,All
-0.0591149,0.465534,0.181024,0.465534,All
-0.0570417,0.466533,0.18459,0.466533,All
-0.0568804,0.467532,0.18469,0.467532,All
-0.0536593,0.468531,0.187858,0.468531,All
-0.0531234,0.46953,0.188204,0.46953,All
-0.0527561,0.470529,0.189889,0.470529,All
-0.0507075,0.471528,0.19147,0.471528,All
-0.0489359,0.472527,0.191673,0.472527,All
-0.0483373,0.473526,0.194369,0.473526,All
-0.0476419,0.474525,0.19438,0.474525,All
-0.0452231,0.475524,0.194421,0.475524,All
-0.0440264,0.476523,0.194953,0.476523,All
-0.0440196,0.477522,0.195574,0.477522,All
-0.0438216,0.478521,0.195866,0.478521,All
-0.0428994,0.47952,0.197863,0.47952,All
-0.0426004,0.480519,0.201143,0.480519,All
-0.0410743,0.481518,0.201218,0.481518,All
-0.041013,0.482517,0.202281,0.482517,All
-0.0409934,0.483516,0.206119,0.483516,All
-0.0406727,0.484515,0.206164,0.484515,All
-0.0404742,0.485514,0.206614,0.485514,All
-0.0402703,0.486513,0.20963,0.486513,All
-0.0385735,0.487512,0.210075,0.487512,All
-0.0383314,0.488511,0.210241,0.488511,All
-0.038146,0.48951,0.211462,0.48951,All
-0.0369579,0.490509,0.212773,0.490509,All
-0.0364888,0.491508,0.218087,0.491508,All
-0.0354205,0.492507,0.218433,0.492507,All
-0.0348372,0.493506,0.219288,0.493506,All
-0.0346622,0.494505,0.219647,0.494505,All
-0.033388,0.495504,0.222249,0.495504,All
-0.0332508,0.496503,0.222844,0.496503,All
-0.0325695,0.497502,0.2238,0.497502,All
-0.0324999,0.498501,0.224459,0.498501,All
-0.0317939,0.4995,0.224648,0.4995,All
-0.0316234,0.5005,0.227625,0.5005,All
-0.0307635,0.501499,0.227684,0.501499,All
-0.0296381,0.502498,0.227865,0.502498,All
-0.0294765,0.503497,0.22832,0.503497,All
-0.0290762,0.504496,0.231327,0.504496,All
-0.0283717,0.505495,0.233492,0.505495,All
-0.0280561,0.506494,0.233874,0.506494,All
-0.0277751,0.507493,0.234877,0.507493,All
-0.0266104,0.508492,0.2357,0.508492,All
-0.0263601,0.509491,0.236313,0.509491,All
-0.0240822,0.51049,0.236969,0.51049,All
-0.0239198,0.511489,0.23783,0.511489,All
-0.023638,0.512488,0.23886,0.512488,All
-0.0218591,0.513487,0.239831,0.513487,All
-0.0206483,0.514486,0.239979,0.514486,All
-0.0203728,0.515485,0.241388,0.515485,All
-0.0201127,0.516484,0.245786,0.516484,All
-0.0198607,0.517483,0.248902,0.517483,All
-0.0168784,0.518482,0.249777,0.518482,All
-0.0168767,0.519481,0.250558,0.519481,All
-0.016345,0.52048,0.251475,0.52048,All
-0.0157707,0.521479,0.252412,0.521479,All
-0.0155651,0.522478,0.255792,0.522478,All
-0.0151635,0.523477,0.25611,0.523477,All
-0.0137427,0.524476,0.258293,0.524476,All
-0.0134928,0.525475,0.263589,0.525475,All
-0.0115352,0.526474,0.263865,0.526474,All
-0.0115277,0.527473,0.267549,0.527473,All
-0.0112302,0.528472,0.271757,0.528472,All
-0.010947,0.529471,0.276284,0.529471,All
-0.0107429,0.53047,0.277057,0.53047,All
-0.00947867,0.531469,0.278327,0.531469,All
-0.00914019,0.532468,0.278641,0.532468,All
-0.00837742,0.533467,0.280084,0.533467,All
-0.0064732,0.534466,0.281893,0.534466,All
-0.00626803,0.535465,0.285444,0.535465,All
-0.00607806,0.536464,0.286014,0.536464,All
-0.00443682,0.537463,0.290159,0.537463,All
-0.00418752,0.538462,0.293626,0.538462,All
-0.00404223,0.539461,0.296525,0.539461,All
-0.00375924,0.54046,0.299516,0.54046,All
-0.00303753,0.541459,0.30094,0.541459,All
-0.00274443,0.542458,0.304454,0.542458,All
-0.0011586,0.543457,0.305015,0.543457,All
-0.00106119,0.544456,0.306426,0.544456,All
-0.000631855,0.545455,0.30777,0.545455,All
-0.000403193,0.546454,0.308909,0.546454,All
-0.000311536,0.547453,0.312261,0.547453,All
-8.61616e-05,0.548452,0.312916,0.548452,All
0.000887942,0.549451,0.316251,0.549451,All
0.00227177,0.55045,0.317908,0.55045,All
0.00242305,0.551449,0.318346,0.551449,All
0.00446695,0.552448,0.319488,0.552448,All
0.00535783,0.553447,0.320187,0.553447,All
0.00562824,0.554446,0.32466,0.554446,All
0.00657399,0.555445,0.328487,0.555445,All
0.00733726,0.556444,0.328533,0.556444,All
0.00958479,0.557443,0.329373,0.557443,All
0.00966452,0.558442,0.33397,0.558442,All
0.0107376,0.559441,0.334142,0.559441,All
0.0109641,0.56044,0.33548,0.56044,All
0.0116936,0.561439,0.338778,0.561439,All
0.0141273,0.562438,0.343032,0.562438,All
0.0144584,0.563437,0.344926,0.563437,All
0.0144782,0.564436,0.345223,0.564436,All
0.014538,0.565435,0.345733,0.565435,All
0.0148574,0.566434,0.346635,0.566434,All
0.0152652,0.567433,0.346687,0.567433,All
0.0167309,0.568432,0.346695,0.568432,All
0.0175359,0.569431,0.348031,0.569431,All
0.0175412,0.57043,0.349776,0.57043,All
0.0180148,0.571429,0.351389,0.571429,All
0.0188861,0.572428,0.352174,0.572428,All
0.018925,0.573427,0.354359,0.573427,All
0.0197379,0.574426,0.355595,0.574426,All
0.0198399,0.575425,0.356559,0.575425,All
0.0199663,0.576424,0.356879,0.576424,All
0.0214489,0.577423,0.357881,0.577423,All
0.0224159,0.578422,0.362552,0.578422,All
0.0224666,0.579421,0.364446,0.579421,All
0.0230117,0.58042,0.365624,0.58042,All
0.0238416,0.581419,0.366916,0.581419,All
0.024076,0.582418,0.368279,0.582418,All
0.0256,0.583417,0.371196,0.583417,All
0.0259911,0.584416,0.371983,0.584416,All
0.0263629,0.585415,0.375654,0.585415,All
0.0265701,0.586414,0.377688,0.586414,All
0.0281712,0.587413,0.379216,0.587413,All
0.0302953,0.588412,0.380913,0.588412,All
0.0334668,0.589411,0.381968,0.589411,All
0.033812,0.59041,0.382312,0.59041,All
0.0338373,0.591409,0.385203,0.591409,All
0.0344325,0.592408,0.385577,0.592408,All
0.0345245,0.593407,0.386711,0.593407,All
0.0345619,0.594406,0.388051,0.594406,All
0.0346928,0.595405,0.390598,0.595405,All
0.0347518,0.596404,0.393682,0.596404,All
0.0348507,0.597403,0.394093,0.597403,All
0.0355849,0.598402,0.395782,0.598402,All
0.0359861,0.599401,0.395825,0.599401,All
0.0385158,0.6004,0.396033,0.6004,All
0.0387274,0.601399,0.397277,0.601399,All
0.0387941,0.602398,0.401013,0.602398,All
0.0389355,0.603397,0.402545,0.603397,All
0.0391992,0.604396,0.402818,0.604396,All
0.0457637,0.605395,0.403421,0.605395,All
0.0458369,0.606394,0.405367,0.606394,All
0.0466893,0.607393,0.407398,0.607393,All
0.0484112,0.608392,0.412234,0.608392,All
0.0492427,0.609391,0.417894,0.609391,All
0.0515097,0.61039,0.418263,0.61039,All
0.0521776,0.611389,0.418352,0.611389,All
0.0536154,0.612388,0.420521,0.612388,All
0.0538035,0.613387,0.420889,0.613387,All
0.0553677,0.614386,0.421109,0.614386,All
0.0560949,0.615385,0.423937,0.615385,All
0.0563605,0.616384,0.424492,0.616384,All
0.0578319,0.617383,0.429618,0.617383,All
0.0602537,0.618382,0.430092,0.618382,All
0.0625114,0.619381,0.434886,0.619381,All
0.0644674,0.62038,0.436332,0.62038,All
0.0661214,0.621379,0.436568,0.621379,All
0.0667876,0.622378,0.437398,0.622378,All
0.0668958,0.623377,0.437477,0.623377,All
0.0693039,0.624376,0.437478,0.624376,All
0.0696271,0.625375,0.437856,0.625375,All
0.071607,0.626374,0.438872,0.626374,All
0.0731116,0.627373,0.439007,0.627373,All
0.0755941,0.628372,0.443423,0.628372,All
0.0761509,0.629371,0.443477,0.629371,All
0.0762739,0.63037,0.444839,0.63037,All
0.0805097,0.631369,0.445925,0.631369,All
0.0814662,0.632368,0.449263,0.632368,All
0.0873207,0.633367,0.44953,0.633367,All
0.0882304,0.634366,0.450849,0.634366,All
0.0901019,0.635365,0.45117,0.635365,All
0.090364,0.636364,0.452958,0.636364,All
0.0909223,0.637363,0.45568,0.637363,All
0.0909777,0.638362,0.457539,0.638362,All
0.0915729,0.639361,0.458597,0.639361,All
0.0919463,0.64036,0.461808,0.64036,All
0.0952821,0.641359,0.463252,0.641359,All
0.0963935,0.642358,0.464815,0.642358,All
0.0980184,0.643357,0.466084,0.643357,All
0.0982849,0.644356,0.467758,0.644356,All
0.101021,0.645355,0.471255,0.645355,All
0.102179,0.646354,0.471533,0.646354,All
0.103861,0.647353,0.471694,0.647353,All
0.104524,0.648352,0.471991,0.648352,All
0.106024,0.649351,0.472853,0.649351,All
0.110189,0.65035,0.473016,0.65035,All
0.11132,0.651349,0.474044,0.651349,All
0.117234,0.652348,0.474361,0.652348,All
0.118646,0.653347,0.475488,0.653347,All
0.118685,0.654346,0.478116,0.654346,All
0.122134,0.655345,0.481668,0.655345,All
0.123633,0.656344,0.485577,0.656344,All
0.12425,0.657343,0.486026,0.657343,All
0.125011,0.658342,0.491831,0.658342,All
0.125508,0.659341,0.493426,0.659341,All
0.125619,0.66034,0.494734,0.66034,All
0.130854,0.661339,0.499862,0.661339,All
0.131195,0.662338,0.500282,0.662338,All
0.13138,0.663337,0.502277,0.663337,All
0.13466,0.664336,0.502706,0.664336,All
0.135403,0.665335,0.502737,0.665335,All
0.135608,0.666334,0.505431,0.666334,All
0.136275,0.667333,0.50685,0.667333,All
0.137067,0.668332,0.509186,0.668332,All
0.13819,0.669331,0.510609,0.669331,All
0.140512,0.67033,0.511246,0.67033,All
0.141822,0.671329,0.516286,0.671329,All
0.143612,0.672328,0.518374,0.672328,All
0.144543,0.673327,0.52156,0.673327,All
0.145672,0.674326,0.523024,0.674326,All
0.146186,0.675325,0.527911,0.675325,All
0.147004,0.676324,0.529882,0.676324,All
0.148399,0.677323,0.53012,0.677323,All
0.14855,0.678322,0.530427,0.678322,All
0.148781,0.679321,0.533641,0.679321,All
0.149036,0.68032,0.53583,0.68032,All
0.150131,0.681319,0.53616,0.681319,All
0.150391,0.682318,0.544788,0.682318,All
0.150617,0.683317,0.545509,0.683317,All
0.150827,0.684316,0.548201,0.684316,All
0.151944,0.685315,0.54881,0.685315,All
0.153351,0.686314,0.549204,0.686314,All
0.154142,0.687313,0.549378,0.687313,All
0.155809,0.688312,0.549956,0.688312,All
0.155972,0.689311,0.550518,0.689311,All
0.157072,0.69031,0.551153,0.69031,All
0.157207,0.691309,0.554234,0.691309,All
0.158084,0.692308,0.554522,0.692308,All
0.161638,0.693307,0.55847,0.693307,All
0.162286,0.694306,0.559034,0.694306,All
0.163718,0.695305,0.562122,0.695305,All
0.1642,0.696304,0.563071,0.696304,All
0.164513,0.697303,0.563693,0.697303,All
0.164558,0.698302,0.571745,0.698302,All
0.169977,0.699301,0.576331,0.699301,All
0.17025,0.7003,0.581835,0.7003,All
0.173265,0.701299,0.582755,0.701299,All
0.17332,0.702298,0.584138,0.702298,All
0.176445,0.703297,0.585357,0.703297,All
0.179037,0.704296,0.586741,0.704296,All
0.179948,0.705295,0.588617,0.705295,All
0.18262,0.706294,0.590977,0.706294,All
0.183693,0.707293,0.595162,0.707293,All
0.187159,0.708292,0.596227,0.708292,All
0.188349,0.709291,0.597267,0.709291,All
0.188722,0.71029,0.597388,0.71029,All
0.188809,0.711289,0.602585,0.711289,All
0.190882,0.712288,0.603746,0.712288,All
0.193536,0.713287,0.60539,0.713287,All
0.19413,0.714286,0.605588,0.714286,All
0.195872,0.715285,0.607534,0.715285,All
0.200271,0.716284,0.607571,0.716284,All
0.20441,0.717283,0.609609,0.717283,All
0.204455,0.718282,0.613573,0.718282,All
0.208859,0.719281,0.613676,0.719281,All
0.208865,0.72028,0.617187,0.72028,All
0.210849,0.721279,0.618424,0.721279,All
0.215503,0.722278,0.618566,0.722278,All
0.21653,0.723277,0.622338,0.723277,All
0.223935,0.724276,0.623896,0.724276,All
0.224102,0.725275,0.625016,0.725275,All
0.224459,0.726274,0.62952,0.726274,All
0.225327,0.727273,0.630525,0.727273,All
0.226365,0.728272,0.631416,0.728272,All
0.227846,0.729271,0.633713,0.729271,All
0.230241,0.73027,0.634885,0.73027,All
0.232003,0.731269,0.637064,0.731269,All
0.234059,0.732268,0.645255,0.732268,All
0.234865,0.733267,0.653304,0.733267,All
0.236061,0.734266,0.658686,0.734266,All
0.237455,0.735265,0.661466,0.735265,All
0.238103,0.736264,0.663487,0.736264,All
0.239937,0.737263,0.666036,0.737263,All
0.240272,0.738262,0.666039,0.738262,All
0.242058,0.739261,0.668553,0.739261,All
0.245753,0.74026,0.668813,0.74026,All
0.247362,0.741259,0.673221,0.741259,All
0.247422,0.742258,0.675477,0.742258,All
0.249486,0.743257,0.676304,0.743257,All
0.249657,0.744256,0.677119,0.744256,All
0.257283,0.745255,0.684957,0.745255,All
0.257739,0.746254,0.685406,0.746254,All
0.258398,0.747253,0.694699,0.747253,All
0.259547,0.748252,0.695203,0.748252,All
0.261457,0.749251,0.702485,0.749251,All
0.262838,0.75025,0.706493,0.75025,All
0.265066,0.751249,0.713682,0.751249,All
0.265303,0.752248,0.71573,0.752248,All
0.265475,0.753247,0.718327,0.753247,All
0.26791,0.754246,0.730789,0.754246,All
0.269327,0.755245,0.731161,0.755245,All
0.269564,0.756244,0.731181,0.756244,All
0.270953,0.757243,0.73164,0.757243,All
0.271648,0.758242,0.735709,0.758242,All
0.273039,0.759241,0.736323,0.759241,All
0.274137,0.76024,0.74106,0.76024,All
0.274624,0.761239,0.74316,0.761239,All
0.275021,0.762238,0.744462,0.762238,All
0.279386,0.763237,0.747406,0.763237,All
0.280512,0.764236,0.752723,0.764236,All
0.281513,0.765235,0.754756,0.765235,All
0.282882,0.766234,0.75768,0.766234,All
0.286665,0.767233,0.759171,0.767233,All
0.28797,0.768232,0.760204,0.768232,All
0.288871,0.769231,0.767809,0.769231,All
