V_abscissa,V_cdf,Cl_abscissa,Cl_cdf,split
-0.116814,0.181818,-0.942802,0.181818,All
-0.116657,0.182817,-0.94009,0.182817,All
-0.115729,0.183816,-0.937977,0.183816,All
-0.115201,0.184815,-0.937116,0.184815,All
-0.114702,0.185814,-0.935268,0.185814,All
-0.114556,0.186813,-0.930358,0.186813,All
-0.114421,0.187812,-0.930227,0.187812,All
-0.113733,0.188811,-0.921911,0.188811,All
-0.113635,0.18981,-0.921578,0.18981,All
-0.113367,0.190809,-0.920839,0.190809,All
-0.113214,0.191808,-0.917778,0.191808,All
-0.112392,0.192807,-0.90581,0.192807,All
-0.109295,0.193806,-0.894801,0.193806,All
-0.108499,0.194805,-0.891507,0.194805,All
-0.10428,0.195804,-0.889625,0.195804,All
-0.101752,0.196803,-0.889563,0.196803,All
-0.101705,0.197802,-0.887794,0.197802,All
-0.100853,0.198801,-0.884397,0.198801,All
-0.0997375,0.1998,-0.883367,0.1998,All
-0.098591,0.200799,-0.882429,0.200799,All
-0.0981019,0.201798,-0.879,0.201798,All
-0.0976078,0.202797,-0.878974,0.202797,All
-0.0972922,0.203796,-0.875635,0.203796,All
-0.0967074,0.204795,-0.869465,0.204795,All
-0.0955882,0.205794,-0.866963,0.205794,All
-0.0949219,0.206793,-0.866634,0.206793,All
-0.0947408,0.207792,-0.86251,0.207792,All
-0.094294,0.208791,-0.861677,0.208791,All
-0.0942525,0.20979,-0.859085,0.20979,All
-0.0937824,0.210789,-0.857266,0.210789,All
-0.0933423,0.211788,-0.856026,0.211788,All
-0.0919262,0.212787,-0.85374,0.212787,All
-0.0917372,0.213786,-0.84645,0.213786,All
-0.0909548,0.214785,-0.846337,0.214785,All
-0.0883898,0.215784,-0.844812,0.215784,All
-0.0873882,0.216783,-0.843898,0.216783,All
-0.0856692,0.217782,-0.83804,0.217782,All
-0.0846943,0.218781,-0.831566,0.218781,All
-0.0844992,0.21978,-0.816469,0.21978,All
-0.0839198,0.220779,-0.80937,0.220779,All
-0.0823293,0.221778,-0.808645,0.221778,All
-0.0819096,0.222777,-0.808,0.222777,All
-0.0815301,0.223776,-0.807935,0.223776,All
-0.0815083,0.224775,-0.806242,0.224775,All
-0.0814089,0.225774,-0.805288,0.225774,All
-0.0800575,0.226773,-0.804823,0.226773,All
-0.0793871,0.227772,-0.804776,0.227772,All
-0.0779172,0.228771,-0.803864,0.228771,All
-0.0771878,0.22977,-0.802415,0.22977,All
-0.0725112,0.230769,-0.802068,0.230769,All
-0.0718268,0.231768,-0.802043,0.231768,All
-0.0703502,0.232767,-0.80083,0.232767,All
-0.0703269,0.233766,-0.800708,0.233766,All
-0.0698358,0.234765,-0.79637,0.234765,All
-0.069456,0.235764,-0.792105,0.235764,All
-0.0690272,0.236763,-0.79195,0.236763,All
-0.0686157,0.237762,-0.788817,0.237762,All
-0.0676376,0.238761,-0.788414,0.238761,All
-0.0676074,0.23976,-0.783262,0.23976,All
-0.0666088,0.240759,-0.779428,0.240759,All
-0.0665116,0.241758,-0.778004,0.241758,All
-0.0662336,0.242757,-0.777175,0.242757,All
-0.063796,0.243756,-0.774753,0.243756,All
-0.0634818,0.244755,-0.771813,0.244755,All
-0.0627569,0.245754,-0.771204,0.245754,All
-0.0624986,0.246753,-0.770259,0.246753,All
-0.0623686,0.247752,-0.769477,0.247752,All
-0.0623165,0.248751,-0.768846,0.248751,All
-0.0622318,0.24975,-0.768414,0.24975,All
-0.060743,0.250749,-0.76795,0.250749,All
-0.0595214,0.251748,-0.766645,0.251748,All
-0.0593814,0.252747,-0.766385,0.252747,All
-0.0591922,0.253746,-0.766103,0.253746,All
-0.0587929,0.254745,-0.764921,0.254745,All
-0.0583822,0.255744,-0.7649,0.255744,All
-0.0578534,0.256743,-0.763488,0.256743,All
-0.0572664,0.257742,-0.760695,0.257742,All
-0.0562283,0.258741,-0.758675,0.258741,All
-0.0560815,0.25974,-0.756844,0.25974,All
-0.0558141,0.260739,-0.752754,0.260739,All
-0.0551498,0.261738,-0.752668,0.261738,All
-0.054981,0.262737,-0.751606,0.262737,All
-0.0546986,0.263736,-0.747811,0.263736,All
-0.0541111,0.264735,-0.746773,0.264735,All
-0.0538432,0.265734,-0.742912,0.265734,All
-0.0535231,0.266733,-0.740652,0.266733,All
-0.053016,0.267732,-0.736364,0.267732,All
-0.0528084,0.268731,-0.734326,0.268731,All
-0.0527402,0.26973,-0.733489,0.26973,All
-0.0522944,0.270729,-0.729043,0.270729,All
-0.05225,0.271728,-0.728364,0.271728,All
-0.0521645,0.272727,-0.727729,0.272727,All
-0.052001,0.273726,-0.722983,0.273726,All
-0.0514785,0.274725,-0.721547,0.274725,All
-0.0509572,0.275724,-0.719592,0.275724,All
-0.0504735,0.276723,-0.717246,0.276723,All
-0.0503862,0.277722,-0.713618,0.277722,All
-0.0500793,0.278721,-0.711301,0.278721,All
-0.0496991,0.27972,-0.710944,0.27972,All
-0.0495903,0.280719,-0.70586,0.280719,All
-0.0491393,0.281718,-0.704372,0.281718,All
-0.0489873,0.282717,-0.701931,0.282717,All
-0.0485522,0.283716,-0.701679,0.283716,All
-0.0484699,0.284715,-0.699115,0.284715,All
-0.0479322,0.285714,-0.698155,0.285714,All
-0.0477799,0.286713,-0.694619,0.286713,All
-0.0473124,0.287712,-0.694125,0.287712,All
-0.0470584,0.288711,-0.690835,0.288711,All
-0.0468914,0.28971,-0.690712,0.28971,All
-0.046395,0.290709,-0.684522,0.290709,All
-0.0460879,0.291708,-0.684216,0.291708,All
-0.0460734,0.292707,-0.678081,0.292707,All
-0.0460421,0.293706,-0.67621,0.293706,All
-0.0453526,0.294705,-0.672009,0.294705,All
-0.0450261,0.295704,-0.67047,0.295704,All
-0.0446515,0.296703,-0.670195,0.296703,All
